Brand Label Serial Number,Brand Label Name,License Type Code,License Class Code,License Class Description,Product Description,Wholesaler License Serial Number,Wholesaler Name,Domestic (D) or Imported (I),Brand Label Expiration Date
5146287,BUGALU 48PF,652,5,RUM,RUM,1230905,MEDCO ATLANTIC INC,I,09/30/2018
5146291,HACIENDA VIEJA ANEJO 80PF,652,2,WHISKEY,TEQUILA,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146292,MARCA NEGRA SANMARTIN 93.6PF,652,2,WHISKEY,MEZCAL,1185688,EMPIRE MERCHANTS LLC,I,09/30/2018
5146293,TRADER VICS COCONUT 42PF,652,7,COCKTAILS & SPECIALTIES,RUM SPECIALTIES,1185688,EMPIRE MERCHANTS LLC,D,09/30/2018
5146294,AZEO 80PF,652,1,NEUTRAL SPIRITS,VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146296,THE SEXTON SINGLE MALT 80PF,652,2,WHISKEY,IRISH WHISKEY,1185688,EMPIRE MERCHANTS LLC,I,09/30/2018
5146299,MOSKOVSKAYA PREMIUM 80PF,652,1,NEUTRAL SPIRITS,VODKA,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146302,GRAND MONTAND-FRANCH BRANDY VSOP 80PF,652,4,BRANDY,BRANDY,1023854,MONSIEUR TOUTON SELECTION LTD,I,09/30/2018
5146303,GRAND MONTAND-FRANCH BRANDY XO 80PF,652,4,BRANDY,BRANDY,1023854,MONSIEUR TOUTON SELECTION LTD,I,09/30/2018
5146304,GRAND MONTAND-FRANCH BRANDY VS 80PF,652,4,BRANDY,BRANDY,1023854,MONSIEUR TOUTON SELECTION LTD,I,09/30/2018
5146305,BELROSEULTRA PREMIUM CITRON VODKA 70PF,652,1,NEUTRAL SPIRITS,VODKA,1023854,MONSIEUR TOUTON SELECTION LTD,I,09/30/2018
5146306,BELROSE ULTRA PREMIUM  VODKA 80PF,652,1,NEUTRAL SPIRITS,VODKA,1023854,MONSIEUR TOUTON SELECTION LTD,I,09/30/2018
5146307,BLEU D ARGENT 94PF,652,3,GIN,GIN,1023854,MONSIEUR TOUTON SELECTION LTD,I,09/30/2018
5146315,REMY MARTIN CARTE BLANCHE 88.2PF,652,4,BRANDY,COGNAC,1023870,REMY COINTREAU USA INC,I,09/30/2018
5146328,MINOR CASE RYE SHERRY CASK 90PF,652,2,WHISKEY,WHISKEY,1104391,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,D,09/30/2018
5146329,BALFOUR STREET LONDON DRY 94.6PF,652,3,GIN,GIN,1289192,JANDELL SELECTIONS LTD,I,09/30/2018
5146332,KUTSKOVA ORANGE 80PF,652,1,NEUTRAL SPIRITS,ORANGE FLAVORED VODKA,2010385,DUGGANS DISTILLERS PROD CORP,I,09/30/2018
5146333,KUTSKOVA CITRUS 80PF,652,1,NEUTRAL SPIRITS,CITRUS FLAVORD VODKA,2010385,DUGGANS DISTILLERS PROD CORP,I,09/30/2018
5146337,VANA TALLINN 80PF,652,6,CORDIALS & LIQUEURS,LIQUEUR,1230905,MEDCO ATLANTIC INC,I,09/30/2018
5146338,THE REAL MCCOY AGED 12 YRS 92PF,652,9,LIQUOR - NO FEE,RUM GOLD,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146339,REAL MCCOY AGED 3 YRS 92PF,652,9,LIQUOR - NO FEE,RUM GOLD,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146340,REAL MCCOY AGED 12 YRS LIMITED EDITION,652,9,LIQUOR - NO FEE,92PF RUM GOLD,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146341,REAL MCCOY AGED 5 YRS 92PF,652,9,LIQUOR - NO FEE,RUM GOLD,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146343,CAZADORES BLANCO MISTER CARTOON 80PF,652,2,WHISKEY,TEQUILA,2138469,BACARDI USA INC,I,09/30/2018
5146346,KRUPNIKAS SPICED HONEY LIQUEUR 80PF,652,6,CORDIALS & LIQUEURS,LIQUEUR,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146347,KINSEY RYE WHISKEY 86PF,652,2,WHISKEY,RYE WHISKEY,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146348,KINSEY BOURBON WHISKEY 99PF,652,2,WHISKEY,BOURBON WHISKEY,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146349,KINSEY AMERICAN WHISKEY 86.8PF,652,2,WHISKEY,WHISKEY,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146350,AMERICAN HARVEST 80PF,652,7,COCKTAILS & SPECIALTIES,VODKA SPECIALTIES,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146351,VENTURI VICOMTE SINGLE MALT WHISKEY,652,9,LIQUOR - NO FEE,CASK STRENGTH 135.6PF WHISKEY,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146352,COYOACAN BLANCO 80PF,652,9,LIQUOR - NO FEE,TEQUILA,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146354,MONTE CARLO VODKA 80PF,652,1,NEUTRAL SPIRITS,VODKA,1299686,GOTHAM WINE AND SPIRITS LLC,I,09/30/2018
5146356,COMB BARRELED GIN 94PF,652,3,GIN,GIN,1300235,STILLTHEONE DISTILLERY TWO LLC,D,09/30/2018
5146361,LLORDS BLACKBERRY FLAVORED BRANDY 70PF,652,4,BRANDY,BRANDY,1016052,STAR INDUSTRIES INC,D,09/30/2018
5146362,LLORDS APRICOT FLAVORED BRANDY 70PF,652,4,BRANDY,BRANDY,1016052,STAR INDUSTRIES INC,D,09/30/2018
5146363,LLORDS PEACH FLAVORED BRANDY 70PF,652,4,BRANDY,BRANDY,1016052,STAR INDUSTRIES INC,D,09/30/2018
5146364,COPPERSEA NEW YORK COM WHISKY 96PF,652,9,LIQUOR - NO FEE,WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146365,COPPERSEA NEW YORK GREEN MALT RYE 90PF,652,9,LIQUOR - NO FEE,WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146366,COPPERSEA NEW YORK GREEN MALT BARLEY,652,9,LIQUOR - NO FEE,96PF WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146367,COPPERSEA NEW YORK PEAR EAU DE VIE,652,9,LIQUOR - NO FEE,90PF BRANDY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146368,COPPERSEA NEW YORK PEAR BRANDY 96PF,652,9,LIQUOR - NO FEE,BRANDY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146369,COPPERSEA BONTICOU CRAG 96PF,652,9,LIQUOR - NO FEE,WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146370,COPPERSEA EXCELSIOR BOURBON PF96,652,9,LIQUOR - NO FEE,WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146371,COPPERSEA NEW YORK EXCELSIOR BOURBON,652,9,LIQUOR - NO FEE,96PF WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146372,COPPERSEA BIG ANGUS GREEN MALT 96PF,652,9,LIQUOR - NO FEE,WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146373,COPPERSEA NEW YORK RAW RYE 90PF,652,9,LIQUOR - NO FEE,WHISKEY,2207747,COPPERSEA DISTILLING LLC,I,09/30/2018
5146374,HAPPY BUDDHA JASMINE TEA 80PF,652,9,LIQUOR - NO FEE,FLAVORED VODKA,1273743,MHW LTD,I,09/30/2018
5146395,BARON EXTRA ANEJO 80PF,652,9,LIQUOR - NO FEE,TEQUILA FB,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146405,SEVEN STILLS- FRISCO 90PF,652,4,BRANDY,BRANDY,1279586,PETER ANDREW LLC ,I,09/30/2018
5146406,CAMUS RARISSIMES DISTILLED IN 1975,652,9,LIQUOR - NO FEE,COGNAC 92PF COGNAC,1273743,MHW LTD,D,09/30/2018
5146407,DULCE DORADO 70PF,652,9,LIQUOR - NO FEE,SPECIALTY,1289192,JANDELL SELECTIONS LTD,D,09/30/2018
5146408,MAGELLAN GIN 82.6PF,652,7,COCKTAILS & SPECIALTIES,GIN- FLAVORED,1273743,MHW LTD,D,09/30/2018
5146409,LITCHFIELD DISTILLERY VANILLA BOURBON,652,9,LIQUOR - NO FEE,86PF WHISKEY,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146493,NEW GROVE OAK-CASK RUM 80PF,652,5,RUM,RUM,1284083,WINEBOW INC,I,09/30/2018
5146414,PLANTATION ST. LUCUI A 2005 84PF,652,5,RUM,RUM,1104391,SOUTHERN GLAZER'S WINE AND SPIRITS OF NEW YORK LLC,D,09/30/2018
5146417,LITCHFIELD DISTILLERY BOURBON PORT,652,9,LIQUOR - NO FEE,CASK FINISH 100PF,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146418,LITCHFIELD DISTILLERY COFFEE BOURBON,652,9,LIQUOR - NO FEE,86PF WHISKEY,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146426,DRAGONFYRE DISTILLERY SCORCHED,652,9,LIQUOR - NO FEE,ORCHARD BRANDY 80PF BRANDY,2205115,DRAGONFYRE DISTILLERY LLC,I,09/30/2018
5146435,ARCANE LONE WOLF 60PF,652,9,LIQUOR - NO FEE,WHISKEY,1290991,DISRUPTION GRAIN LLC,I,09/30/2018
5146436,ARCANE FERNET 78PF,652,9,LIQUOR - NO FEE,HERBS & SEEDS,1290991,DISRUPTION GRAIN LLC,I,09/30/2018
5146437,LITCHFILED DISTILLERY VODKA 86PF,652,9,LIQUOR - NO FEE,VODKA,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146438,LITCHFILED DISTILLERY GIN 86PF,652,9,LIQUOR - NO FEE,GIN,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146439,LITCHFILED DISTILLERY DOUBLE BARRELED,652,9,LIQUOR - NO FEE,BOURBON 88PF WHISKEY WHISKEY,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146440,LITCHFILED DISTILLERY BOURBON WHISKEY,652,9,LIQUOR - NO FEE,86PF WHISKEY,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146448,PROJECT AGED 4 YEARS 100PF,652,9,LIQUOR - NO FEE,WHISKEY,1234979,BREUCKELEN DISTILLING COMPANY INC,I,09/30/2018
5146450,ESPIRITO XVI CAVALEIRO CACHACA,652,9,LIQUOR - NO FEE,NEUTRAL GRAIN SPIRITS,1209368,CAZANOVE OPICI WINE CORP,D,09/30/2018
5146462,BLAIR ATHOL 116.8PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146464,CAOL ILA 18YR 119.6PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146465,GLEN ELGIN 18YR 109.6PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146466,PORT DUNDAS 52YR 89.2PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146467,TEANINICH 17YR 111.8PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146468,ENDLESS SUMMER 80PF,652,5,RUM,RUM WHITE,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146470,HEET HOT CINNAMON VODKA 34PF,652,6,CORDIALS & LIQUEURS,CORDIALS,1269392,EAST COAST SPECIALTY WINES LTD,D,09/30/2018
5146471,WAHAKA REPOSADO CON GUSANO 80PF,652,2,WHISKEY,MEZCAL,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146472,WAHAKA JOVEN TOBALA 84PF,652,9,LIQUOR - NO FEE,MEZCAL,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146473,WAHAKA JOVEN MADRE-CUISHE 84PF,652,9,LIQUOR - NO FEE,MEZCAL,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146474,WAHAKA JOVEN ENSAMBLE 80PF,652,9,LIQUOR - NO FEE,MEZCAL,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146475,WAHAKA JOVEN ESPADIN 80PF,652,2,WHISKEY,MEZCAL,1261835,U.B. DISTRIBUTORS LLC ,I,09/30/2018
5146477,MILL SIX 80PF,652,1,NEUTRAL SPIRITS,FLAVORED VODKA,2010385,DUGGANS DISTILLERS PROD CORP,I,09/30/2018
5146478,AUCHENTOSHAN BARTENDERS MALT 94PF,652,2,WHISKEY,SINGLE MALT SCOTCH WHISKEY,1298829,FUTURE BRANDS LLC,I,09/30/2018
5146479,HARDY LEGEND 1863 80PF,652,4,BRANDY,COGNAC,1185688,EMPIRE MERCHANTS LLC,I,09/30/2018
5146480,REVEL STOKE HONEY 70PF,652,2,WHISKEY,FLAVORED WHISKEY,1185688,EMPIRE MERCHANTS LLC,D,09/30/2018
5146481,BARTON NATURALS VODKA SPECIALTIES,652,7,COCKTAILS & SPECIALTIES,VODKA SPECIALTIES,1185688,EMPIRE MERCHANTS LLC,D,09/30/2018
5146483,CROWN ROYAL SALTED CARAMEL 70PF,652,2,WHISKEY,FLAVORED WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146484,GREY GOOSE SPECIALTIES,652,7,COCKTAILS & SPECIALTIES,SPECIALTY,2138469,BACARDI USA INC,I,09/30/2018
5146485,DEWARS SIGNATURE 25 80PF,652,2,WHISKEY,WHISKEY,2138469,BACARDI USA INC,I,09/30/2018
5146489,ALKKEMIST GIN 40PF,652,3,GIN,GIN,1284083,WINEBOW INC,I,09/30/2018
5146495,NEW GROVE PLANTATION RUM 80PF,652,5,RUM,RUM,1284083,WINEBOW INC,I,09/30/2018
5146496,NEW GROVE SPICED FLAVOURED RUM 80PF,652,5,RUM,RUM,1284083,WINEBOW INC,I,09/30/2018
5146506,WARWICK BLACK DIRT WHISKEY SPECIALTIES,652,9,LIQUOR - NO FEE,90PF WHISKKEY,2142615,WARWICK VALLEY WINE CO INC,I,09/30/2018
5146507,HIGH PEAKS CLOUDSPLITTER 92PF,652,9,LIQUOR - NO FEE,WHISKEY,2197689,HIGH PEAKS DISTILLING LLC ,I,09/30/2018
5146508,TACONIC DISTILLERY WHISKEY SPECALTIES,652,9,LIQUOR - NO FEE,90PF WHISKEY,2195446,TACONIC DISTILLERY LLC,I,09/30/2018
5146512,BANK NOTE IRISH 5 YR 43PF,652,2,WHISKEY,WHISKEY,1284083,WINEBOW INC,I,09/30/2018
5146514,BANK NOTE PEATED RESERVE 5 YR 43PF,652,2,WHISKEY,WHISKEY,1284083,WINEBOW INC,I,09/30/2018
5146515,HAZELBURN SINGLE MALT SCOTCH WHISKEY,652,9,LIQUOR - NO FEE,47.1PF WHISKEY,1284083,WINEBOW INC,I,09/30/2018
5146517,LONGROW RED MALBEC SINGLE MALT 51.3PF,652,2,WHISKEY,WHISKEY,1284083,WINEBOW INC,I,09/30/2018
5146557,JINRO CHAMISUL GREEN GRAPE 26PF,652,7,COCKTAILS & SPECIALTIES,DISTILLED SPIRITS,1268491,JS AMERICA INC,I,09/30/2018
5146558,BIG GIN BOURBON BARRELED 94PF,652,3,GIN,GIN,1209368,CAZANOVE OPICI WINE CORP,D,09/30/2018
5146559,BIG GIN LONDON DRY 94PF,652,3,GIN,GIN,1209368,CAZANOVE OPICI WINE CORP,D,09/30/2018
5146560,PENDLETON 1910 80PF,652,2,WHISKEY,WHISKEY,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146561,PENDLETON WHISKEY 80PF,652,2,WHISKEY,WHISKEY,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146563,SINFIRE CINNAMON WHISKEY 70PF,652,2,WHISKEY,WHISKEY,1209368,CAZANOVE OPICI WINE CORP,D,09/30/2018
5146565,TRAILS END 90PF,652,2,WHISKEY,WHISKEY,1209368,CAZANOVE OPICI WINE CORP,D,09/30/2018
5146567,PENDLETON MIDNIGHT 90PF,652,2,WHISKEY,WHISKEY,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146568,PENDLETON DIRECTORS RESERVE AGED 20YRS,652,2,WHISKEY,80PF WHISKEY,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146569,LUCID ABSINTHE SUPERIEURE 124PF,652,7,COCKTAILS & SPECIALTIES,SPECIALTY,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146570,MEZCAL NUCANO 80PF,652,9,LIQUOR - NO FEE,MEZCAL,1284905,DAVID BOWLER LLC,D,09/30/2018
5146571,REJON BLANCO 80PF,652,9,LIQUOR - NO FEE,TEQUILA,1284905,DAVID BOWLER LLC,D,09/30/2018
5146600,DOS VOLCANES SPECIALTIES 82PF,652,9,LIQUOR - NO FEE,AGAVE SPECIALTY,1299739,LIBERATION DISTRIBUTION INC,I,09/30/2018
5146613,NEUAR 80PF,652,9,LIQUOR - NO FEE,VODKA,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146615,FIRST CLASS COCONUT 70PF,652,1,NEUTRAL SPIRITS,NEUTRAL GRAIN SPIRITS,1248109,EASTERN LIQUORS USA INC,D,09/30/2018
5146629,FIRST CLASS VODKA GOLD 80PF,652,1,NEUTRAL SPIRITS,NEUTRAL GRAIN SPIRITS,1248109,EASTERN LIQUORS USA INC,D,09/30/2018
5146630,FIRST CLASS VODKA BLACK 80PF,652,1,NEUTRAL SPIRITS,NEUTRAL GRAIN SPIRITS,1248109,EASTERN LIQUORS USA INC,D,09/30/2018
5146631,CH DOGMA LIQUEURS,652,6,CORDIALS & LIQUEURS,LIQUEUR,1155283,V O S SELECTIONS INC,D,09/30/2018
5146632,CH LONDON DRY GIN 92PF,652,3,GIN,GIN,1155283,V O S SELECTIONS INC,D,09/30/2018
5146634,CH KEY GIN 84PF,652,3,GIN,GIN,1155283,V O S SELECTIONS INC,D,09/30/2018
5146644,BOTECO VODKA 80PF,652,9,LIQUOR - NO FEE,VODKA,1209368,CAZANOVE OPICI WINE CORP,D,09/30/2018
5146645,BOTECO VODKA SPECIALTIES 80PF,652,9,LIQUOR - NO FEE,VODKA,1209368,CAZANOVE OPICI WINE CORP,I,09/30/2018
5146663,O R E  118 PREMIUM RAW VEGAN 90PF,652,9,LIQUOR - NO FEE,GIN,1273743,MHW LTD,D,09/30/2018
5146665,VEKTOR UKRAINIAN 80PF,652,1,NEUTRAL SPIRITS,VODKA,1273743,MHW LTD,I,09/30/2018
5146667,BRORA 34YR 103.8PF,652,2,WHISKEY,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146668,CONVALMORE 32YR 96.4PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146669,PORT ELLEN 37YR 102PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1247799,DIAGEO AMERICAS INC,I,09/30/2018
5146675,ABLEFORTHS BATHTUB 86.6PF,652,9,LIQUOR - NO FEE,GIN,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146676,BRUMBY COWBOY  LIQUEURS,652,6,CORDIALS & LIQUEURS,LIQUEUR,1273743,MHW LTD,I,09/30/2018
5146701,BEACH VODKA 80PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,I,09/30/2018
5146702,BEACH FUZZ 70PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,I,09/30/2018
5146703,COPPER FIDDLE DISTILLERY FIDDLE GIN 92,652,9,LIQUOR - NO FEE,GIN,1299739,LIBERATION DISTRIBUTION INC,I,09/30/2018
5146704,ZIMS EIGHTY ONE 81PF,652,9,LIQUOR - NO FEE,VODKA WITH NATURAL FLAVOR,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146705,ZIMS FIFTY NINE 59PF,652,9,LIQUOR - NO FEE,VODKA WITH NATURAL FLAVOR,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146706,H.O.B.S 100PF,652,9,LIQUOR - NO FEE,GIN,1299739,LIBERATION DISTRIBUTION INC,I,09/30/2018
5146707,ARMONT 80PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,I,09/30/2018
5146712,YAGUARA OURO,652,9,LIQUOR - NO FEE,OTHER FOREGIGN RUM 84PF,2188817,PARK STREET IMPORTS LLC,G,09/30/2018
5146713,YAGUARA BLANCA 81PF,652,9,LIQUOR - NO FEE,OTHER RUM GOLD FB,2188817,PARK STREET IMPORTS LLC,G,09/30/2018
5146767,TOMATIN 1972 84.2PF,652,9,LIQUOR - NO FEE,SINGLE MALT SCOTCH WHISKEY,1185688,EMPIRE MERCHANTS LLC,D,09/30/2018
5146772,WESTWARD 90PF,652,2,WHISKEY,WHISKEY,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146773,CASA MAGDALENA BLANCO 82.5PF,652,5,RUM,RUM GOLD,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146774,EQUINEOX VODKA SPECIALTIES,652,9,LIQUOR - NO FEE,VODKA SPECIALTIES,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146780,JAMESON CASKMATES IPA EDITION 80PF,652,2,WHISKEY,WHISKEY,1265065,PERNOD RICARD USA LLC,I,09/30/2018
5146803,MARTINI & ROSSI BITTER 57PF,652,6,CORDIALS & LIQUEURS,LIQUEUR,2138469,BACARDI USA INC,I,09/30/2018
5146834,TROPIC ISLE PALMS,652,5,RUM,RUM,1289192,JANDELL SELECTIONS LTD,D,09/30/2018
5146838,FINGER LAKES DISTISLLING ORIGINAL 86PF,652,9,LIQUOR - NO FEE,GIN,3140397,FINGER LAKES DISTILLING LLC,D,09/30/2018
5146844,YUZURI YUZU CIRTIUS LIQUEUR 60PF,652,9,LIQUOR - NO FEE,FRUIT FLAVORED LIQUEUR,1273743,MHW LTD,I,09/30/2018
5146846,CANNELLA LIQUEURS,652,9,LIQUOR - NO FEE,OTHER  ( HERBS & SEEDS ) 66PF,1273743,MHW LTD,D,09/30/2018
5146849,ESCORPION TOBALA SILVER 80PF,652,9,LIQUOR - NO FEE,MEZCAL FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146850,ESCORPION TOBALA ANEJO 80PF,652,9,LIQUOR - NO FEE,MEZCAL FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146851,ESCORPION TOBALA ANE PECHUGA 80PF,652,9,LIQUOR - NO FEE,MEZCAL FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146852,SIERRA NORTE WHITE CORN 90PF,652,9,LIQUOR - NO FEE,OTHER IMPORTED WHISKY FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146853,SIERRA NORTE BLACK CORN 90PF,652,9,LIQUOR - NO FEE,OTHER IMPORTED WHISKY,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146854,ST. ROYALE GREEN TEA VODKA 70PF,652,9,LIQUOR - NO FEE,VODKA-OTHER FLAVORED,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146855,DREADNOUGHT 90PF,652,9,LIQUOR - NO FEE,UR.S.RUM (WHITE),2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146856,K5 80PF,652,9,LIQUOR - NO FEE,OTHER SPECIALTIES & PROPRIET ARIES,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146857,BACK BAR EL JOLGORIO COYOTE 80PF,652,9,LIQUOR - NO FEE,MEZCAL FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146858,AVUA CACHACA JEQUITIBA ROSA 80PF,652,9,LIQUOR - NO FEE,OTHER RUM GOLD FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146859,THE RUM SOCIETY 40 80PF,652,9,LIQUOR - NO FEE,OTHER RUM GOLD FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146860,THE RUM SOCIETY 62 80PF,652,9,LIQUOR - NO FEE,OTHER FORIEGN RUM,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146861,THE RUM SOCIETY 65 80PF,652,9,LIQUOR - NO FEE,OTHER FORIEGN RUM,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146862,COYOACAN ANEJO 80PF,652,9,LIQUOR - NO FEE,TEQUILA FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146863,COYOACAN REPOSADO 80PF,652,9,LIQUOR - NO FEE,TEQUILA FB,2188817,PARK STREET IMPORTS LLC,I,09/30/2018
5146880,LOS NAHUALES SPECIAL EDITION #2 138PF,652,9,LIQUOR - NO FEE,MEZCAL,1268314,T EDWARD WINES LTD,I,09/30/2018
5146896,KARL MAX 80PF,652,9,LIQUOR - NO FEE,VODKA,2601042,LEONARD KREUSCH INC,I,09/30/2018
5146904,CLYDE MAY'S CASK STRENGTH 9 YEAR,652,9,LIQUOR - NO FEE,WHISKEY 117P 58.5PF  WHISKEY,1273743,MHW LTD,D,09/30/2018
5146905,XPLORER ( POTATO VODKA GLUTEN FREE ),652,9,LIQUOR - NO FEE,80PF VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146906,XPLORER ( WHEAT VODKA ) 80PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146907,XPLORER MOONSHINE SPECIALTIES,652,9,LIQUOR - NO FEE,SPECIALTY,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146908,CHERVONA VODKA AUTUMN 80PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146909,CHERVONA VODKA SPRING 70PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146910,CHERVONA VODKA SUMMER 60PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146911,CHERVONA VODKA WINTER 90PF,652,9,LIQUOR - NO FEE,VODKA,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146912,DRAGONFYRE DISTILLERY JPS BROWN BAG,652,9,LIQUOR - NO FEE,80PF WHISKEY WHISKEY,2205115,DRAGONFYRE DISTILLERY LLC,D,09/30/2018
5146914,TOMMYROTTER DISTILLERY STRAIGHT 95PF,652,9,LIQUOR - NO FEE,BOURBON WHISKEY WHISKEY,3156095,FINAN DISTILLING COMPANY LLC,D,09/30/2018
5146918,HIGH PEAKS NIGHT SPIRIT 92PF,652,9,LIQUOR - NO FEE,WHISKEY,2197689,HIGH PEAKS DISTILLING LLC ,D,09/30/2018
5146927,CHICKEN COCK STRAIGHT BOURBON WHISKEY,652,9,LIQUOR - NO FEE,90PF STRAIGHT BOURBON WHISKY,2188817,PARK STREET IMPORTS LLC,D,09/30/2018
5146933,BROTHERS VILGALYS LIQUEURS 60PF,652,9,LIQUOR - NO FEE,LIQUEUR,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146941,MANULELE KOKOLEKA 80PF,652,5,RUM,RUM,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
5146942,KO HANA KEA 80PF,652,5,RUM,RUM,1299739,LIBERATION DISTRIBUTION INC,D,09/30/2018
